Date,MSFT,AAPL,TSLA,BTC-USD,^GSPC,PM,KO,AAL,AXP
2015-02-23,39.090492248535156,30.18386459350586,41.46799850463867,238.89199829101562,2109.659912109375,58.105899810791016,33.07570266723633,48.71489715576172,72.16133880615234
2015-02-24,39.0373649597168,29.995500564575195,40.821998596191406,238.73500061035156,2115.47998046875,58.54051971435547,33.297000885009766,48.914276123046875,72.6645736694336
2015-02-25,38.94883346557617,29.22842025756836,40.75199890136719,237.47000122070312,2113.860107421875,58.51245880126953,33.233768463134766,47.214813232421875,73.84178161621094
2015-02-26,39.01080322265625,29.598350524902344,41.4379997253418,236.42599487304688,2110.739990234375,58.04280471801758,33.55781555175781,46.854026794433594,74.81232452392578
2015-02-27,38.82487487792969,29.153532028198242,40.667999267578125,253.8280029296875,2104.5,58.15495681762695,34.22169876098633,45.47736358642578,73.32057189941406
2015-03-02,38.85143280029297,29.296510696411133,39.465999603271484,275.6700134277344,2117.389892578125,58.1479377746582,34.14266586303711,45.86662292480469,73.71598815917969
2015-03-03,38.32019805908203,29.357784271240234,39.9119987487793,281.7019958496094,2107.780029296875,57.97270202636719,33.94508361816406,46.303367614746094,73.60816192626953
2015-03-04,38.12540817260742,29.171682357788086,40.487998962402344,273.0920104980469,2098.530029296875,57.6011848449707,33.58943557739258,46.47425842285156,72.45790100097656
2015-03-05,38.169681549072266,28.688291549682617,40.125999450683594,276.1780090332031,2101.0400390625,57.27870559692383,33.51039505004883,45.95207977294922,72.92520141601562
2015-03-06,37.505615234375,28.731401443481445,38.7760009765625,272.7229919433594,2071.260009765625,56.11506652832031,32.81489181518555,45.572303771972656,72.17032623291016
2015-03-09,37.93947219848633,28.853965759277344,38.17599868774414,289.60699462890625,2079.429931640625,56.39544677734375,32.71214294433594,45.49635314941406,72.35005187988281
2015-03-10,37.21344757080078,28.257099151611328,38.06399917602539,291.760009765625,2044.1600341796875,55.554256439208984,32.15890884399414,44.376033782958984,71.09192657470703
2015-03-11,37.16917037963867,27.74192237854004,38.74800109863281,296.3789978027344,2040.239990234375,54.55182647705078,31.692609786987305,44.993160247802734,71.3974838256836
2015-03-12,36.31918716430664,28.24347496032715,38.2140007019043,294.35400390625,2065.949951171875,55.189735412597656,32.33012771606445,46.21791458129883,73.29362487792969
2015-03-13,36.637939453125,28.04829978942871,37.736000061035156,285.3370056152344,2053.39990234375,54.432655334472656,31.804183959960938,46.73060607910156,72.43091583251953
2015-03-16,36.797306060791016,28.356950759887695,39.13999938964844,290.5929870605469,2081.18994140625,54.60090255737305,32.10700607299805,47.68001937866211,73.23970031738281
2015-03-17,36.9212532043457,28.83127212524414,38.94599914550781,285.5050048828125,2074.280029296875,54.60090255737305,32.282310485839844,50.97452163696289,72.84428405761719
2015-03-18,37.62957763671875,29.155803680419922,40.141998291015625,256.29901123046875,2099.5,55.070552825927734,32.35402297973633,51.392276763916016,73.56322479248047
2015-03-19,37.44364929199219,28.935667037963867,39.130001068115234,260.9280090332031,2089.27001953125,55.28085708618164,31.89183807373047,52.39865493774414,73.2756576538086
2015-03-20,37.96603012084961,28.57254981994629,39.61600112915039,261.7489929199219,2108.10009765625,55.6944465637207,32.393882751464844,52.93982696533203,74.31807708740234
2015-03-23,37.94831848144531,28.869853973388672,39.92599868774414,266.739990234375,2104.419921875,55.981876373291016,32.36997604370117,51.64860916137695,73.86874389648438
2015-03-24,37.98373794555664,28.7518367767334,40.34400177001953,245.59500122070312,2091.5,55.037715911865234,32.25044631958008,51.202388763427734,73.12287902832031
2015-03-25,36.7087516784668,28.000642776489258,38.86000061035156,246.19700622558594,2061.050048828125,54.448490142822266,32.23448944091797,49.37949752807617,71.9905776977539
2015-03-26,36.48741149902344,28.195817947387695,38.082000732421875,248.53199768066406,2056.14990234375,54.19293975830078,32.15481948852539,48.67692565917969,70.52579498291016
2015-03-27,36.274906158447266,27.97114372253418,37.0,247.0290069580078,2061.02001953125,54.51240539550781,31.93965721130371,49.99662399291992,70.0674819946289
2015-03-30,36.26605987548828,28.679218292236328,38.11399841308594,247.5260009765625,2086.239990234375,54.56208801269531,32.282310485839844,50.92704772949219,70.13937377929688
2015-03-31,36.00044631958008,28.238937377929688,37.75400161743164,244.2239990234375,2067.889892578125,53.475955963134766,32.314186096191406,50.11055374145508,70.43692016601562
2015-04-01,36.053558349609375,28.198091506958008,37.518001556396484,247.27200317382812,2059.68994140625,54.00127410888672,32.417781829833984,47.88890838623047,71.1672592163086
2015-04-02,35.672847747802734,28.44091796875,38.20000076293945,253.0050048828125,2066.9599609375,54.84605026245117,32.417781829833984,46.692630767822266,71.86153411865234
2015-04-06,36.788448333740234,28.901622772216797,40.619998931884766,255.49200439453125,2080.6201171875,55.513343811035156,32.80827713012695,45.648258209228516,71.79840850830078
2015-04-07,36.77074432373047,28.597511291503906,40.650001525878906,253.17999267578125,2076.330078125,55.18678283691406,32.68076705932617,45.097591400146484,70.62625885009766
2015-04-08,36.673343658447266,28.504465103149414,41.534000396728516,245.02200317382812,2081.89990234375,54.831844329833984,32.58513259887695,46.274879455566406,70.95088195800781
2015-04-09,36.72646713256836,28.722333908081055,42.018001556396484,243.67599487304688,2091.179931640625,55.27198791503906,32.712646484375,45.420387268066406,71.37464904785156
2015-04-10,36.93897247314453,28.84488296508789,42.18000030517578,236.07200622558594,2102.06005859375,55.300376892089844,32.577178955078125,45.31595993041992,71.76234436035156
2015-04-13,36.97438049316406,28.788150787353516,41.95600128173828,224.58700561523438,2092.429931640625,54.93832015991211,32.43374252319336,45.3729362487793,71.47380828857422
2015-04-14,36.87698745727539,28.663328170776367,41.492000579833984,219.15899658203125,2095.840087890625,55.449432373046875,32.282310485839844,45.021636962890625,71.67218780517578
2015-04-15,37.417083740234375,28.77226448059082,41.566001892089844,223.83299255371094,2106.6298828125,55.4636344909668,32.194664001464844,45.3349494934082,71.90663146972656
2015-04-16,37.32853698730469,28.63382339477539,41.34000015258789,228.572998046875,2104.989990234375,60.31218338012695,32.35402297973633,45.800174713134766,72.9525146484375
2015-04-17,36.850425720214844,28.311559677124023,41.358001708984375,222.8820037841797,2081.179931640625,60.5251579284668,32.11496353149414,45.7526969909668,69.71560668945312
2015-04-20,37.99259948730469,28.958358764648438,41.05400085449219,224.62600708007812,2100.39990234375,60.326377868652344,32.40185546875,47.243282318115234,69.63446044921875
2015-04-21,37.7535285949707,28.801767349243164,41.88199996948242,235.2689971923828,2097.2900390625,59.66618347167969,32.49748229980469,48.762367248535156,69.6795425415039
2015-04-22,38.06342697143555,29.18984603881836,43.88800048828125,234.17599487304688,2107.9599609375,59.41062927246094,32.91982650756836,48.80035400390625,70.7254638671875
2015-04-23,38.37332534790039,29.428136825561523,43.720001220703125,236.46200561523438,2112.929931640625,59.311256408691406,32.632957458496094,48.84781265258789,70.46395874023438
2015-04-24,42.384193420410156,29.566577911376953,43.68600082397461,231.26800537109375,2117.68994140625,58.74333190917969,32.58513259887695,50.04408645629883,70.31971740722656
2015-04-27,42.52584457397461,30.10443115234375,46.310001373291016,229.28599548339844,2108.919921875,58.27479934692383,32.537322998046875,49.24658203125,69.86888885498047
2015-04-28,43.52635955810547,29.630123138427734,46.09600067138672,225.85499572753906,2114.760009765625,58.835609436035156,32.489505767822266,48.600955963134766,69.86888885498047
2015-04-29,43.43781280517578,29.19438362121582,46.4900016784668,225.80799865722656,2106.85009765625,58.72913360595703,32.266380310058594,46.40780258178711,69.57135772705078
2015-04-30,43.06594467163086,28.4023380279541,45.209999084472656,236.14500427246094,2085.510009765625,59.25444030761719,32.32216262817383,45.94163131713867,69.83279418945312
2015-05-01,43.08366012573242,29.264734268188477,45.20600128173828,232.07899475097656,2108.2900390625,59.197662353515625,32.601078033447266,46.988136291503906,70.0401840209961
2015-05-04,42.7117919921875,29.20800018310547,46.10200119018555,239.01800537109375,2114.489990234375,59.069881439208984,32.64093017578125,46.56953811645508,70.58119201660156
2015-05-05,42.14512252807617,28.54985809326172,46.59000015258789,236.12100219726562,2089.4599609375,58.78591537475586,32.47357177734375,44.723876953125,70.18445587158203
2015-05-06,40.97639846801758,28.370567321777344,46.08599853515625,229.78199768066406,2080.14990234375,59.53841018676758,32.40185546875,44.761932373046875,70.1934585571289
2015-05-07,41.3482666015625,28.546039581298828,47.36000061035156,237.33399963378906,2088.0,59.63779830932617,32.43374252319336,46.674190521240234,70.71643829345703
2015-05-08,42.27793884277344,29.083879470825195,47.321998596191406,243.86300659179688,2116.10009765625,60.475460052490234,32.6568489074707,46.65516662597656,71.21234893798828
2015-05-11,41.94149398803711,28.787612915039062,47.89799880981445,242.1580047607422,2105.330078125,59.72298812866211,32.624977111816406,47.235496520996094,71.86153411865234
2015-05-12,41.92378234863281,28.685062408447266,48.948001861572266,241.11199951171875,2099.1201171875,59.72298812866211,32.425750732421875,46.474388122558594,71.30248260498047
2015-05-13,42.17169189453125,28.71696662902832,48.63600158691406,236.3769989013672,2098.47998046875,60.006927490234375,32.712646484375,46.131900787353516,72.00576782226562
2015-05-14,43.136783599853516,29.386974334716797,48.81999969482422,236.9290008544922,2121.10009765625,61.61127471923828,33.07124328613281,46.445858001708984,72.80826568603516
2015-05-15,42.76491165161133,29.345958709716797,49.768001556396484,237.60499572753906,2122.72998046875,61.455116271972656,33.08717727661133,46.30314636230469,72.33036804199219
2015-05-18,42.508148193359375,29.66956329345703,49.75,233.1280059814453,2129.199951171875,61.07176971435547,32.92780303955078,46.617095947265625,72.2853012084961
2015-05-19,42.40121078491211,29.642221450805664,49.428001403808594,231.94700622558594,2127.830078125,60.80911636352539,32.91982650756836,45.52302551269531,73.35826873779297
2015-05-20,42.40121078491211,29.639936447143555,48.869998931884766,234.01800537109375,2125.85009765625,60.63164520263672,32.95171356201172,40.965965270996094,72.99761199951172
2015-05-21,42.25862121582031,29.94304656982422,49.124000549316406,235.343994140625,2130.820068359375,60.439971923828125,32.856075286865234,40.40465545654297,72.8172836303711
2015-05-22,41.795223236083984,30.205121994018555,49.54600143432617,240.34800720214844,2126.06005859375,59.737178802490234,32.84014892578125,40.53785705566406,73.25907897949219
2015-05-26,41.518959045410156,29.53966522216797,49.492000579833984,237.11599731445312,2104.199951171875,59.43193435668945,32.66482925415039,39.538909912109375,72.30332946777344
2015-05-27,42.427940368652344,30.091175079345703,49.486000061035156,237.2830047607422,2123.47998046875,59.786865234375,32.768428802490234,40.185848236083984,72.23119354248047
2015-05-28,42.28535079956055,30.031919479370117,50.290000915527344,237.4080047607422,2120.7900390625,59.815277099609375,32.78436279296875,39.9289665222168,72.21316528320312
2015-05-29,41.75957489013672,29.690074920654297,50.15999984741211,237.0959930419922,2107.389892578125,58.97050476074219,32.64093017578125,40.30952072143555,71.87956237792969
2015-06-01,42.08930587768555,29.749332427978516,49.88999938964844,222.92599487304688,2111.72998046875,59.05569076538086,32.624977111816406,42.03150177001953,71.65413665771484
2015-06-02,41.81304168701172,29.61715316772461,49.66999816894531,225.80299377441406,2109.60009765625,58.88530349731445,32.66482925415039,41.65095138549805,72.12300872802734
2015-06-03,41.75066375732422,29.653610229492188,49.79800033569336,225.87399291992188,2114.070068359375,58.50905990600586,32.56919860839844,41.03255844116211,72.67300415039062
2015-06-04,41.314002990722656,29.480411529541016,49.183998107910156,224.32400512695312,2095.840087890625,58.090213775634766,32.346073150634766,40.1192512512207,71.5549545288086
2015-06-05,41.117942810058594,29.318607330322266,49.827999114990234,224.95199584960938,2092.830078125,56.57817459106445,31.955598831176758,39.691131591796875,71.58201599121094
2015-06-08,40.7525634765625,29.12489891052246,51.257999420166016,228.48899841308594,2079.280029296875,56.897621154785156,32.00339889526367,37.92158889770508,71.0590591430664
2015-06-09,40.6812744140625,29.03829574584961,51.20000076293945,229.04800415039062,2080.14990234375,57.323551177978516,32.03529357910156,38.368717193603516,71.38363647460938
2015-06-10,41.53678512573242,29.371021270751953,50.13999938964844,228.80299377441406,2105.199951171875,58.41679000854492,32.13886642456055,38.46385955810547,72.30332946777344
2015-06-11,41.38528823852539,29.304933547973633,50.28200149536133,229.7050018310547,2108.860107421875,58.38836669921875,32.21923065185547,38.07380294799805,72.40251922607422
2015-06-12,40.9664421081543,28.981321334838867,50.13800048828125,229.98199462890625,2094.110107421875,58.11154556274414,32.10673904418945,38.730255126953125,71.70824432373047
2015-06-15,40.52976608276367,28.92435646057129,50.07600021362305,236.822998046875,2084.429931640625,57.692691802978516,31.809446334838867,38.121376037597656,71.45577239990234
2015-06-16,40.8416862487793,29.07931900024414,50.624000549316406,250.89500427246094,2096.2900390625,58.083133697509766,32.20315933227539,37.56005859375,71.5549545288086
2015-06-17,40.9664421081543,29.010953903198242,52.082000732421875,249.28399658203125,2100.43994140625,58.090213775634766,32.35581588745117,37.940616607666016,72.4205551147461
2015-06-18,41.63481521606445,29.14312744140625,52.37799835205078,249.0070037841797,2121.239990234375,58.998897552490234,32.661128997802734,38.035743713378906,72.82627868652344
2015-06-19,41.0822868347168,28.851421356201172,52.50199890136719,244.6060028076172,2109.989990234375,58.679447174072266,32.460262298583984,39.538909912109375,72.30332946777344
2015-06-22,41.198143005371094,29.081594467163086,51.95800018310547,246.99000549316406,2122.85009765625,59.0130729675293,32.5245361328125,40.93742370605469,73.25907897949219
2015-06-23,40.91298294067383,28.949417114257812,53.534000396728516,244.29600524902344,2124.199951171875,58.45981979370117,32.44418716430664,40.652015686035156,73.35826873779297
2015-06-24,40.672367095947266,29.195545196533203,53.034000396728516,240.51499938964844,2108.580078125,58.06462478637695,32.291526794433594,40.185848236083984,72.79924011230469
2015-06-25,40.6812744140625,29.05653190612793,53.757999420166016,242.7989959716797,2102.31005859375,58.41672897338867,32.154937744140625,40.185848236083984,72.02381896972656
2015-06-26,40.33372497558594,28.88560676574707,53.417999267578125,243.593994140625,2101.489990234375,58.45263671875,32.13887023925781,39.42475128173828,72.02381896972656
2015-06-29,39.540584564208984,28.379684448242188,52.40399932861328,257.0639953613281,2057.639892578125,57.568851470947266,31.656795501708984,37.81692886352539,70.14838409423828
2015-06-30,39.34454345703125,28.584789276123047,53.652000427246094,263.0719909667969,2063.110107421875,57.60477828979492,31.52020263671875,37.9976921081543,70.33847045898438
2015-07-01,39.611881256103516,28.851421356201172,53.83000183105469,258.6210021972656,2077.419921875,58.41672897338867,31.737138748168945,36.91312789916992,70.95387268066406
2015-07-02,39.567325592041016,28.814964294433594,56.00400161743164,255.41200256347656,2076.780029296875,58.32330322265625,31.729106903076172,37.13193893432617,70.78189849853516
2015-07-06,39.558414459228516,28.714689254760742,55.944000244140625,269.0299987792969,2068.760009765625,58.3448600769043,31.672861099243164,37.797908782958984,70.22077178955078
2015-07-07,39.478206634521484,28.644041061401367,53.57600021362305,266.2070007324219,2081.340087890625,59.23583984375,32.33974838256836,38.69219207763672,70.18458557128906
2015-07-08,39.42475128173828,27.93301010131836,50.992000579833984,270.7850036621094,2046.6800537109375,58.6107063293457,32.0263786315918,37.3983268737793,68.71846771240234
2015-07-09,39.67427444458008,27.36327362060547,51.58399963378906,269.2279968261719,2051.31005859375,58.373592376708984,32.0745964050293,37.74082565307617,69.08951568603516
2015-07-10,39.75447082519531,28.094812393188477,51.83000183105469,284.8940124511719,2076.6201171875,59.03466033935547,32.45222854614258,39.205936431884766,69.9673843383789
2015-07-13,40.583248138427734,28.63720703125,52.43199920654297,292.0539855957031,2099.60009765625,59.19272994995117,32.66917037963867,40.357086181640625,71.0715103149414
2015-07-14,40.654541015625,28.62580680847168,53.130001068115234,287.4639892578125,2108.949951171875,59.408294677734375,33.078941345214844,40.01459884643555,71.46971893310547
2015-07-15,40.779300689697266,28.901559829711914,52.62799835205078,285.8290100097656,2107.39990234375,59.4011116027832,33.04679870605469,39.51988983154297,71.08056640625
2015-07-16,41.58134460449219,29.286701202392578,53.33599853515625,278.0889892578125,2124.2900390625,61.28366470336914,33.32801055908203,39.377174377441406,71.42445373535156
2015-07-17,41.545692443847656,29.53966522216797,54.93199920654297,279.47198486328125,2126.639892578125,61.67167282104492,33.14320373535156,39.386688232421875,71.69597625732422
2015-07-20,41.81304168701172,30.09800148010254,56.45199966430664,278.9809875488281,2128.280029296875,61.513587951660156,33.24766159057617,38.57802200317383,71.76839447021484
2015-07-21,42.133853912353516,29.797189712524414,53.354000091552734,275.8330078125,2119.2099609375,61.463279724121094,33.095001220703125,38.9110107421875,71.45162200927734
2015-07-22,40.583248138427734,28.536930084228516,53.57400131225586,277.22198486328125,2114.14990234375,61.44891357421875,32.861995697021484,39.41523361206055,71.48782348632812
2015-07-23,41.09120559692383,28.52325439453125,53.439998626708984,276.04901123046875,2102.14990234375,61.38424301147461,32.813785552978516,40.53785705566406,69.69588470458984
2015-07-24,40.93971252441406,28.372846603393555,53.082000732421875,288.27801513671875,2079.64990234375,60.823787689208984,32.492408752441406,37.70277786254883,68.6913070678711
2015-07-27,40.41392517089844,27.978591918945312,50.60200119018555,293.6239929199219,2067.639892578125,61.45610427856445,32.57275390625,38.187965393066406,67.80437469482422
2015-07-28,40.4050178527832,28.117603302001953,52.9640007019043,294.427001953125,2093.25,61.50640106201172,32.58078384399414,39.16788101196289,67.97633361816406
2015-07-29,41.251617431640625,28.02872085571289,52.763999938964844,289.5899963378906,2108.570068359375,61.39862060546875,32.612918853759766,38.74928283691406,68.51029205322266
2015-07-30,41.77739715576172,27.887432098388672,53.358001708984375,287.72198486328125,2108.6298828125,61.355506896972656,32.58882141113281,38.311641693115234,68.89042663574219
2015-07-31,41.61699295043945,27.64358901977539,53.22999954223633,284.6499938964844,2103.840087890625,61.45610427856445,33.006622314453125,38.14990997314453,68.83609771728516
2015-08-03,41.71501541137695,26.991804122924805,51.99800109863281,281.22698974609375,2098.0400390625,61.54951095581055,33.376220703125,39.68162536621094,68.76368713378906
2015-08-04,42.36556625366211,26.125808715820312,53.25600051879883,285.2179870605469,2093.320068359375,61.67167282104492,33.62529754638672,40.661537170410156,68.52839660644531
2015-08-05,42.40121078491211,26.299007415771484,54.0260009765625,281.8819885253906,2099.840087890625,61.71476364135742,33.842227935791016,40.870826721191406,68.41075134277344
2015-08-06,41.545692443847656,26.35624122619629,49.22600173950195,278.5769958496094,2083.56005859375,61.62135696411133,33.68153762817383,40.22239303588867,67.87677001953125
2015-08-07,41.652626037597656,26.44551658630371,48.50199890136719,279.5849914550781,2077.570068359375,61.13995361328125,33.5610237121582,39.56441116333008,72.14850616455078
2015-08-10,42.17842483520508,27.407005310058594,48.22800064086914,264.4700012207031,2104.179931640625,61.700401306152344,33.48870849609375,39.74559020996094,73.54222106933594
2015-08-11,41.358551025390625,25.980798721313477,47.4739990234375,270.385986328125,2084.070068359375,61.41297912597656,33.32801055908203,40.718257904052734,73.61461639404297
2015-08-12,41.652626037597656,26.381418228149414,47.63399887084961,266.3760070800781,2086.050048828125,61.53512954711914,33.15125274658203,40.546600341796875,73.30691528320312
2015-08-13,41.64371871948242,26.360815048217773,48.50199890136719,264.0799865722656,2083.389892578125,60.83099365234375,33.02269744873047,40.68964767456055,73.0897216796875
2015-08-14,41.88433074951172,26.546245574951172,48.630001068115234,265.67999267578125,2091.5400390625,60.54357147216797,33.14320373535156,40.8899040222168,73.22547149658203
2015-08-17,42.16950988769531,26.82095718383789,50.99800109863281,257.97601318359375,2102.43994140625,60.57229995727539,33.223567962646484,41.91023635864258,73.30691528320312
2015-08-18,42.40273666381836,26.66986656188965,52.14400100708008,211.07899475097656,2096.919921875,60.37112808227539,33.18337631225586,41.60509490966797,73.52410888671875
2015-08-19,41.810691833496094,26.32876968383789,51.04999923706055,226.6840057373047,2079.610107421875,60.169925689697266,32.76558303833008,41.509735107421875,73.26168060302734
2015-08-20,40.95851516723633,25.788503646850586,48.43600082397461,235.35000610351562,2035.72998046875,59.69570541381836,32.58078384399414,40.031673431396484,71.27967071533203
2015-08-21,38.635196685791016,24.21120262145996,46.15399932861328,232.56900024414062,1970.8900146484375,58.18678283691406,31.7612361907959,37.90516662597656,69.71399688720703
2015-08-24,37.38831329345703,23.60683822631836,43.77399826049805,210.4949951171875,1893.2099609375,56.289859771728516,30.837257385253906,35.874027252197266,67.56002807617188
2015-08-25,36.30291748046875,23.748767852783203,44.00600051879883,221.60899353027344,1867.6099853515625,55.60722732543945,30.523895263671875,35.75959014892578,66.53733825683594
2015-08-26,38.3122673034668,25.11087989807129,44.96799850463867,225.83099365234375,1940.510009765625,57.30298614501953,31.11846160888672,37.046939849853516,68.44695281982422
2015-08-27,39.37973403930664,25.850313186645508,48.597999572753906,224.7689971923828,1987.6600341796875,58.04308319091797,31.552343368530273,37.21857452392578,69.5782241821289
2015-08-28,39.40664291381836,25.935014724731445,49.69599914550781,231.39599609375,1988.8699951171875,57.73410415649414,31.696964263916016,36.82760238647461,69.37006378173828
2015-08-31,39.03886032104492,25.813682556152344,49.8120002746582,230.05599975585938,1972.1800537109375,57.338905334472656,31.59252166748047,37.17090606689453,69.43342590332031
2015-09-01,37.513919830322266,24.659900665283203,47.72600173950195,228.12100219726562,1913.8499755859375,55.88746643066406,31.134531021118164,37.38069534301758,66.97175598144531
2015-09-02,38.895328521728516,25.717538833618164,49.53799819946289,229.28399658203125,1948.8599853515625,56.548519134521484,31.255064010620117,39.58347702026367,67.82247161865234
2015-09-03,39.02092742919922,25.266551971435547,49.11399841308594,227.18299865722656,1951.1300048828125,57.08742141723633,31.46396255493164,38.992252349853516,68.11209106445312
2015-09-04,38.22256088256836,25.01473617553711,48.38600158691406,230.29800415039062,1921.219970703125,55.535396575927734,30.94972801208496,38.71571731567383,67.04415893554688
2015-09-08,39.370765686035156,25.710668563842773,49.63399887084961,243.60699462890625,1969.4100341796875,57.310176849365234,31.255064010620117,38.906429290771484,68.32023620605469
2015-09-09,38.635196685791016,25.216188430786133,49.78200149536133,238.16799926757812,1942.0400390625,56.239559173583984,30.77297019958496,39.09714889526367,67.9853744506836
2015-09-10,38.832550048828125,25.770191192626953,49.69599914550781,238.4770050048828,1952.2900390625,56.67068099975586,30.869384765625,39.29741287231445,68.15734100341797
2015-09-11,39.00297927856445,26.1456298828125,50.04800033569336,240.10699462890625,1961.050048828125,57.10179901123047,30.901798248291016,40.193782806396484,68.32929229736328
2015-09-14,38.60829162597656,26.397441864013672,50.63800048828125,230.6439971923828,1953.030029296875,57.01555633544922,30.877490997314453,40.32728958129883,68.00349426269531
